CustomerID,CityTier,NumberOfDeviceRegistered,NumberOfAddress,OrderAmountHikeFromlastYear,Tenure_log,Dormancy_Shock,Recency_Tenure_Ratio,MonthlyOrderFreq,IssueIndex,Satisfaction_Per_Order,Silent_Killer,CashbackPerOrder,Promo_Sensitivity,Stagnant_Loyal,ManyAddressesFlag,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,Gender_Male,Churn_Actual,Churn_Prob,Churn_Pred,RiskLevel,CustomerGrade
,3,3,2,19.0,1.6094379124341003,0.0,0.0,0.25000000000000006,1,1.5,0,58.375,0.5,0,0,1,0,0,0,0,1,0,0,1,1,1,0.9685,1,고위험,Risk
,1,4,6,14.0,2.8903717578961645,0.5714285714285715,0.17647058823529416,0.17647058823529416,0,0.25,1,45.155,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0031,0,안전,Platinum
,1,3,2,17.0,1.6094379124341003,1.6666666666666667,0.7500000000000002,1.0000000000000002,0,0.6,0,25.822000000000003,0.6,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0034,0,안전,Platinum
,3,4,2,12.0,2.5649493574615367,1.7142857142857144,0.3333333333333333,0.6666666666666666,0,0.4444444444444444,0,24.915555555555557,0.4444444444444444,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0073,0,안전,Platinum
,1,3,2,14.0,1.6094379124341003,1.0000000000000002,0.7500000000000002,0.25000000000000006,0,1.5,0,67.385,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0038,0,안전,Platinum
C0640,1,2,3,13.0,0.6931471805599453,1.5,2.0,2.0,1,0.6666666666666666,0,51.64666666666667,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,1,0,0,0.0375,0,안전,Platinum
,3,4,10,20.0,1.6094379124341003,1.7142857142857144,1.0000000000000002,0.5000000000000001,0,1.6666666666666667,0,55.38333333333333,0.6666666666666666,0,1,1,0,0,1,0,0,0,1,0,1,0,0.1157,0,안전,Platinum
,3,3,2,13.0,0.0,0.0,0.0,10.0,0,0.5,1,55.405,0.0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.9207,1,위험,Risk
,1,4,11,19.0,3.044522437723423,0.9230769230769229,0.2,0.25,1,0.6666666666666666,0,29.105,0.3333333333333333,0,1,1,0,0,0,0,1,0,0,0,0,1,0.9227,1,위험,Risk
,1,5,8,15.0,1.3862943611198906,2.0,1.3333333333333333,0.6666666666666666,0,0.6666666666666666,1,50.10666666666666,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0435,0,안전,Platinum
,3,5,3,14.0,2.995732273553991,3.1200000000000006,0.6842105263157896,0.26315789473684215,0,0.5,0,30.155,0.8333333333333334,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0036,0,안전,Platinum
C0927,3,4,2,13.0,2.5649493574615367,2.5789473684210527,0.5833333333333334,0.5,0,0.42857142857142855,0,33.012857142857136,0.2857142857142857,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0729,0,안전,Platinum
,1,4,2,18.0,0.6931471805599453,2.25,3.0,2.0,0,1.3333333333333333,0,49.74,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,1,0,1,0.8561,1,위험,Risk
C0570,3,6,5,14.0,1.9459101490553132,2.3333333333333335,1.1666666666666667,0.33333333333333337,0,1.0,0,73.7,0.6666666666666666,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0296,0,안전,Platinum
,3,3,2,19.0,0.6931471805599453,0.0,0.0,1.0,0,2.0,0,64.28,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0578,0,안전,Platinum
,1,5,8,13.0,2.302585092994046,2.0,0.8888888888888887,0.22222222222222218,0,1.0,0,49.193333333333335,0.6666666666666666,0,1,0,1,0,0,0,1,0,1,0,1,0,0.025,0,안전,Platinum
,1,2,2,25.0,3.9512437185814275,0.6545454545454544,0.1764705882352941,0.0588235294117647,0,0.75,0,43.5,0.5,1,0,1,0,0,1,0,0,0,0,0,1,0,0.0002,0,안전,Platinum
,1,2,3,14.0,2.9444389791664403,6.588235294117647,0.7777777777777779,0.8333333333333335,0,0.3125,0,15.0,0.1875,0,1,1,0,0,0,0,0,1,1,0,1,0,0.0002,0,안전,Platinum
,1,3,8,20.0,0.0,6.363636363636363,70.0,10.0,0,2.5,0,63.535,0.5,0,1,0,1,0,0,1,0,0,0,0,0,1,0.8236,1,위험,Risk
,3,3,3,14.0,3.091042453358316,1.75,0.33333333333333326,0.28571428571428564,0,0.2857142857142857,1,20.072857142857142,0.5714285714285714,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0091,0,안전,Platinum
,1,3,10,12.0,2.70805020110221,1.2352941176470587,0.5,0.14285714285714285,1,1.0,0,41.53666666666667,0.3333333333333333,0,1,0,1,0,0,1,0,0,0,0,1,1,0.9643,1,고위험,Risk
,1,4,5,12.0,1.791759469228055,0.37499999999999994,0.2,0.4,0,1.3333333333333333,0,80.0,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,0,0.0131,0,안전,Platinum
C0019,1,5,3,15.0,0.6931471805599453,6.0,8.0,2.0,1,1.0,0,49.553333333333335,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,1,0.7571,1,주의,Silver
,1,4,10,12.0,2.8903717578961645,0.30000000000000004,0.11764705882352944,0.11764705882352944,0,1.6666666666666667,0,77.73333333333333,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0059,0,안전,Platinum
,1,4,2,14.0,0.6931471805599453,6.3,7.0,8.0,0,0.5555555555555556,0,17.074444444444442,0.4444444444444444,0,0,1,0,0,0,0,1,0,0,1,1,0,0.2688,0,관심,Gold
,2,6,8,20.0,2.772588722239781,0.5000000000000001,0.2,0.13333333333333336,0,1.3333333333333333,0,63.1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0133,0,안전,Platinum
C0238,1,4,8,14.0,2.5649493574615367,0.4,0.16666666666666666,0.16666666666666666,1,1.0,0,51.85666666666666,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,1,0,0.1527,0,안전,Platinum
,1,5,7,25.0,1.6094379124341003,0.4285714285714286,0.25000000000000006,0.5000000000000001,1,0.6666666666666666,0,64.59,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0944,0,안전,Platinum
C0044,3,4,3,18.0,3.091042453358316,1.0,0.3809523809523809,0.09523809523809522,1,0.3333333333333333,0,55.54333333333333,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0024,0,안전,Platinum
,1,1,1,14.0,2.3978952727983707,0.49999999999999994,0.29999999999999993,0.09999999999999998,0,1.5,0,67.5,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0019,0,안전,Platinum
C0445,1,3,8,11.0,1.0986122886681098,2.571428571428571,1.4999999999999998,5.499999999999999,0,0.08333333333333333,1,18.474166666666665,0.8333333333333334,0,1,0,0,1,0,0,0,0,1,0,1,1,0.7386,1,주의,Silver
,2,4,5,12.0,2.5649493574615367,0.6,0.25,0.16666666666666666,0,1.0,0,61.92333333333334,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0193,0,안전,Platinum
C1051,3,4,3,14.0,0.6931471805599453,0.75,1.0,2.0,0,0.3333333333333333,1,45.27,0.3333333333333333,0,1,0,1,0,0,0,1,0,0,1,1,1,0.9019,1,위험,Risk
C0575,3,3,8,12.0,2.6390573296152584,0.13333333333333336,0.07692307692307694,0.07692307692307694,0,1.5,0,83.64,0.5,0,1,0,0,0,1,0,0,0,1,0,1,1,0.852,1,위험,Risk
C0577,3,4,2,15.0,1.0986122886681098,2.3999999999999995,1.9999999999999996,0.9999999999999998,0,1.6666666666666667,0,57.99333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0615,0,안전,Platinum
,3,4,9,17.0,2.5649493574615367,0.2,0.08333333333333333,0.16666666666666666,0,1.3333333333333333,0,66.17,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,1,1,0,0.0067,0,안전,Platinum
,1,4,8,19.0,0.6931471805599453,2.4,3.0,3.0,0,1.0,0,36.31,0.75,0,1,0,0,0,0,0,1,0,1,0,1,0,0.1906,0,안전,Platinum
C0696,1,2,5,18.0,2.302585092994046,0.0,0.0,0.11111111111111109,0,1.0,1,68.44,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0035,0,안전,Platinum
,3,3,1,12.0,1.791759469228055,6.222222222222222,2.8,0.6,1,1.25,0,59.394999999999996,0.5,0,0,0,0,1,0,0,0,0,0,1,1,1,0.6209,1,주의,Silver
,2,3,4,11.0,2.4849066497880004,0.3076923076923077,0.18181818181818182,0.09090909090909091,0,1.5,0,80.385,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0128,0,안전,Platinum
,2,3,2,23.0,0.0,6.363636363636363,70.0,50.0,0,0.5,0,21.569999999999997,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0341,0,안전,VIP
,1,4,5,15.0,1.6094379124341003,1.7142857142857144,1.0000000000000002,0.5000000000000001,1,1.6666666666666667,0,48.88666666666666,0.3333333333333333,0,1,0,1,0,0,0,1,0,0,1,1,1,0.9141,1,위험,Risk
,3,4,3,15.0,1.9459101490553132,3.181818181818182,1.1666666666666667,0.6666666666666667,0,0.2,1,42.995999999999995,0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0387,0,안전,Platinum
,1,3,8,20.0,0.0,6.363636363636363,70.0,10.0,0,2.5,0,63.535,0.5,0,1,0,1,0,0,1,0,0,1,0,0,1,0.7713,1,주의,Silver
,1,3,2,17.0,1.6094379124341003,0.0,0.0,0.25000000000000006,0,2.0,0,62.504999999999995,0.5,0,0,0,1,0,0,1,0,0,0,1,1,0,0.1329,0,안전,Platinum
C0166,1,2,4,13.0,2.772588722239781,0.6666666666666667,0.2666666666666667,0.13333333333333336,1,1.0,0,48.75666666666667,0.3333333333333333,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0061,0,안전,Platinum
,1,4,4,12.0,2.302585092994046,0.25,0.11111111111111109,0.22222222222222218,0,1.6666666666666667,0,58.64333333333334,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0947,0,안전,Platinum
C0450,1,3,5,18.0,2.3978952727983707,0.33333333333333326,0.19999999999999996,0.09999999999999998,0,1.5,0,68.145,0.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0.0006,0,안전,Platinum
,3,3,7,13.0,2.1972245773362196,1.5999999999999996,0.9999999999999998,0.12499999999999997,0,1.0,1,89.115,0.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0194,0,안전,Platinum
,1,4,4,17.0,2.0794415416798357,0.0,0.0,0.1428571428571429,0,1.0,1,64.895,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0238,0,안전,Platinum
C0681,1,4,4,12.0,0.6931471805599453,0.75,1.0,2.0,1,1.6666666666666667,0,52.24,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,1,1,1,0.9981,1,고위험,Risk
C0556,3,3,2,13.0,0.0,0.0,0.0,10.0,0,2.0,0,63.394999999999996,0.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.9386,1,위험,Risk
,3,4,3,26.0,2.0794415416798357,0.9000000000000002,0.42857142857142866,0.2857142857142858,1,0.3333333333333333,0,59.56,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0135,0,안전,Platinum
C0722,1,3,4,13.0,0.0,6.363636363636363,70.0,70.0,1,0.375,0,16.67375,0.125,0,1,0,1,0,0,1,0,0,1,0,0,1,0.9984,1,고위험,Risk
,1,5,2,12.0,2.3978952727983707,3.3157894736842097,0.6999999999999998,0.7999999999999998,0,0.1111111111111111,1,23.73111111111111,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0453,0,안전,Platinum
,3,4,10,21.0,1.6094379124341003,2.3333333333333335,1.7500000000000004,0.25000000000000006,0,0.5,1,107.785,0.5,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0032,0,안전,Platinum
,1,5,1,15.0,2.1972245773362196,1.1538461538461535,0.37499999999999994,0.4999999999999999,0,0.6,0,28.46,0.2,0,0,0,1,0,0,0,1,0,0,1,1,0,0.0063,0,안전,Platinum
C0909,1,3,2,23.0,0.0,0.0,0.0,10.0,1,2.0,0,62.36,0.5,0,0,0,1,0,0,1,0,0,0,1,1,1,0.9996,1,고위험,Risk
C0813,1,3,5,13.0,2.0794415416798357,4.615384615384617,1.4285714285714288,0.7142857142857144,0,0.6666666666666666,0,24.073333333333334,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0007,0,안전,Platinum
,1,4,1,17.0,0.0,3.6363636363636362,40.0,30.0,0,0.5,1,32.905,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0186,0,안전,VIP
,3,4,3,19.0,1.6094379124341003,0.4285714285714286,0.25000000000000006,0.5000000000000001,0,1.3333333333333333,0,49.919999999999995,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,0,1,0,0.0961,0,안전,Platinum
,1,4,3,13.0,2.1972245773362196,0.818181818181818,0.37499999999999994,0.24999999999999994,1,1.6666666666666667,0,66.28,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,0.2054,0,관심,Gold
,3,3,9,12.0,2.4849066497880004,0.0,0.0,0.09090909090909091,1,1.0,0,84.305,0.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0.3354,0,관심,Gold
C0950,1,3,9,20.0,3.258096538021482,0.2962962962962963,0.15999999999999998,0.039999999999999994,0,1.5,0,65.745,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,1e-04,0,안전,Platinum
C1038,1,4,9,17.0,2.4849066497880004,1.0714285714285716,0.45454545454545453,0.18181818181818182,0,0.6666666666666666,1,62.82333333333333,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0042,0,안전,Platinum
,3,3,2,14.0,1.6094379124341003,0.0,0.0,0.25000000000000006,1,2.0,0,59.39,0.5,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9954,1,고위험,Risk
,2,3,5,11.0,2.8903717578961645,0.21052631578947373,0.11764705882352944,0.05882352941176472,1,0.5,0,78.715,0.5,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0008,0,안전,Platinum
C0853,1,3,2,12.0,1.6094379124341003,0.0,0.0,0.25000000000000006,0,1.5,0,59.519999999999996,0.5,0,0,0,0,0,0,1,0,0,0,1,1,1,0.7182,1,주의,Silver
,2,3,1,14.0,2.0794415416798357,0.30000000000000004,0.1428571428571429,0.2857142857142858,0,0.3333333333333333,1,40.48333333333333,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0023,0,안전,Platinum
,1,3,3,11.0,2.772588722239781,0.23529411764705882,0.13333333333333336,0.06666666666666668,0,1.5,0,72.78,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0007,0,안전,Platinum
C0335,2,3,2,15.0,0.6931471805599453,1.5,2.0,2.0,0,0.3333333333333333,1,42.35333333333333,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0181,0,안전,Platinum
,2,5,3,14.0,1.3862943611198906,5.0,3.3333333333333335,0.6666666666666666,0,1.6666666666666667,0,68.29333333333334,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,1,1,0,0.0301,0,안전,Platinum
,1,4,5,15.0,1.6094379124341003,0.4285714285714286,0.25000000000000006,0.5000000000000001,0,1.6666666666666667,0,48.39333333333334,0.6666666666666666,0,1,0,1,0,0,0,1,0,0,1,1,1,0.8761,1,위험,Risk
,1,4,4,14.0,2.6390573296152584,0.7500000000000002,0.30769230769230776,0.15384615384615388,0,0.3333333333333333,1,80.0,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,1,1,0,0.0132,0,안전,Platinum
,3,4,2,13.0,1.3862943611198906,0.8,0.6666666666666666,0.3333333333333333,0,1.5,0,80.59,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0032,0,안전,Platinum
,1,5,3,22.0,0.6931471805599453,0.75,1.0,2.0,0,1.3333333333333333,0,48.75666666666667,0.6666666666666666,0,1,0,1,0,0,0,1,0,1,0,1,0,0.5106,1,주의,Silver
,1,3,10,14.0,2.995732273553991,0.27272727272727276,0.10526315789473686,0.10526315789473686,0,0.3333333333333333,1,80.0,0.3333333333333333,0,1,1,0,0,0,0,0,1,1,0,1,0,0.0009,0,안전,Platinum
C0688,1,3,7,19.0,3.332204510175204,0.2758620689655173,0.14814814814814817,0.03703703703703704,1,2.5,0,72.2,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.0,0,안전,Platinum
,1,6,4,14.0,2.9444389791664403,0.14285714285714288,0.055555555555555566,0.11111111111111113,0,1.0,0,49.300000000000004,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,1,0,0.0121,0,안전,Platinum
,1,5,5,23.0,3.295836866004329,0.10344827586206898,0.038461538461538464,0.07692307692307693,0,0.6666666666666666,1,80.0,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0003,0,안전,Platinum
,1,5,9,12.0,0.6931471805599453,0.75,1.0,2.0,0,1.6666666666666667,0,50.20333333333334,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,1,1,0.9957,1,고위험,Risk
,3,4,2,12.0,1.6094379124341003,3.0000000000000004,1.2500000000000002,1.2500000000000002,0,0.5,0,31.795,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,1,0,0,0.008,0,안전,Platinum
,3,4,5,19.0,2.772588722239781,0.16666666666666669,0.06666666666666668,0.13333333333333336,1,0.6666666666666666,0,80.0,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0012,0,안전,Platinum
,1,3,5,12.0,2.302585092994046,3.2941176470588234,0.7777777777777777,0.7777777777777777,0,0.5,0,18.10625,0.25,0,1,0,1,0,1,0,0,0,0,1,1,0,0.0069,0,안전,Platinum
C0811,3,4,3,15.0,2.0794415416798357,1.5000000000000004,0.7142857142857144,0.2857142857142858,0,0.3333333333333333,1,60.01666666666667,0.6666666666666666,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0072,0,안전,Platinum
C0203,3,5,8,18.0,3.1780538303479458,0.46153846153846145,0.17391304347826084,0.08695652173913042,0,1.3333333333333333,0,80.0,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,1,0,1e-04,0,안전,Platinum
,1,3,1,14.0,2.0794415416798357,1.1111111111111114,0.7142857142857144,0.1428571428571429,0,1.5,0,60.290000000000006,0.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.5159,1,주의,Silver
,1,6,6,14.0,3.4011973816621555,3.3,0.4137931034482758,0.3448275862068965,0,0.2727272727272727,0,21.818181818181817,0.45454545454545453,0,1,1,0,0,0,0,0,1,1,0,0,0,0.0048,0,안전,Platinum
,1,4,3,18.0,0.6931471805599453,0.75,1.0,2.0,1,1.6666666666666667,0,49.66,0.3333333333333333,0,1,0,1,0,0,0,1,0,1,0,0,1,0.9765,1,고위험,Risk
C0283,1,3,8,14.0,2.0794415416798357,4.500000000000001,1.285714285714286,0.8571428571428573,0,0.7142857142857143,0,34.285714285714285,0.42857142857142855,0,1,0,0,1,0,0,0,0,1,0,1,0,0.0117,0,안전,Platinum
,2,5,3,14.0,1.0986122886681098,2.9999999999999996,2.4999999999999996,0.9999999999999998,0,0.3333333333333333,1,58.120000000000005,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0148,0,안전,Platinum
,1,4,2,12.0,0.6931471805599453,2.4,3.0,3.0,0,1.25,0,32.99,0.25,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0981,0,안전,VIP
,1,3,2,13.0,2.772588722239781,2.285714285714286,0.5333333333333334,0.33333333333333337,0,0.16666666666666666,1,22.78833333333333,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0065,0,안전,Platinum
,1,4,2,14.0,2.302585092994046,3.5,1.5555555555555554,0.22222222222222218,0,1.3333333333333333,0,68.64999999999999,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0023,0,안전,Platinum
,3,3,4,14.0,3.4339872044851463,0.4375,0.23333333333333334,0.03333333333333333,1,1.0,0,109.52000000000001,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0005,0,안전,Platinum
,3,4,5,20.0,3.091042453358316,0.125,0.04761904761904761,0.09523809523809522,0,1.0,0,51.586666666666666,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,1,0,0.3442,0,관심,Gold
,1,5,3,14.0,2.0794415416798357,0.9000000000000002,0.42857142857142866,0.2857142857142858,0,1.3333333333333333,0,56.06666666666666,0.3333333333333333,0,1,1,0,0,1,0,0,0,0,1,1,0,0.003,0,안전,Platinum
,3,4,6,13.0,2.995732273553991,0.5217391304347827,0.15789473684210528,0.15789473684210528,1,1.25,0,58.1525,0.5,0,1,1,0,0,0,0,0,0,1,0,1,0,0.7171,1,주의,Silver
,1,1,7,18.0,1.0986122886681098,0.0,0.0,0.4999999999999999,0,1.5,0,62.254999999999995,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.0364,0,안전,Platinum
,1,4,10,13.0,3.1354942159291497,2.032258064516129,0.3181818181818182,0.36363636363636365,0,0.5555555555555556,0,16.51888888888889,0.8888888888888888,0,1,0,1,0,0,0,1,0,1,0,0,0,0.0004,0,안전,Platinum
,1,5,3,13.0,1.0986122886681098,2.0,1.4999999999999998,1.4999999999999998,1,0.25,0,40.9175,0.25,0,1,0,0,0,0,0,1,0,1,0,1,0,0.0236,0,안전,Platinum
,1,3,2,22.0,1.6094379124341003,0.33333333333333337,0.25000000000000006,0.25000000000000006,0,1.5,0,56.114999999999995,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0115,0,안전,Platinum
,2,3,4,11.0,2.70805020110221,0.375,0.21428571428571427,0.07142857142857142,1,2.0,0,61.385000000000005,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.1474,0,안전,Platinum
,2,4,2,20.0,2.1972245773362196,0.818181818181818,0.37499999999999994,0.24999999999999994,0,0.6666666666666666,1,54.123333333333335,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,1,0,0.004,0,안전,Platinum
,1,4,2,12.0,0.6931471805599453,2.4,3.0,3.0,0,1.25,0,32.99,0.25,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0826,0,안전,VIP
,1,4,4,12.0,0.6931471805599453,0.75,1.0,2.0,0,1.0,0,53.28333333333333,0.3333333333333333,0,1,1,0,0,0,0,1,0,0,1,1,1,0.8584,1,위험,Risk
,1,3,19,23.0,2.302585092994046,0.0,0.0,0.11111111111111109,1,1.0,0,61.425,0.5,0,1,0,0,0,0,1,0,0,0,1,1,1,0.9894,1,고위험,Risk
,1,4,2,14.0,2.5649493574615367,1.6153846153846154,0.25,1.0833333333333333,0,0.07142857142857142,1,17.142857142857142,0.42857142857142855,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0042,0,안전,Platinum
,2,2,2,18.0,0.6931471805599453,0.75,1.0,2.0,0,1.6666666666666667,0,51.52,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,1,1,0.9587,1,고위험,Risk
,1,3,4,14.0,3.1780538303479458,0.4799999999999999,0.26086956521739124,0.04347826086956521,0,2.0,0,120.0,0.5,0,1,1,0,0,0,0,0,1,1,0,1,0,0.0003,0,안전,Platinum
,1,2,4,17.0,0.6931471805599453,2.25,3.0,2.0,0,1.6666666666666667,0,51.06333333333333,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,1,0,0.012,0,안전,Platinum
,1,1,4,15.0,3.295836866004329,0.14285714285714285,0.07692307692307693,0.038461538461538464,0,0.5,1,85.025,0.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0005,0,안전,Platinum
,1,4,2,20.0,2.1972245773362196,6.428571428571427,1.8749999999999996,0.6249999999999999,1,0.5,0,34.475,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0065,0,안전,Platinum
,3,5,9,12.0,2.70805020110221,2.6666666666666665,0.8571428571428571,0.21428571428571427,0,0.25,1,58.3875,0.5,0,1,1,0,0,0,0,0,0,1,0,1,0,0.1253,0,안전,Platinum
,1,5,5,14.0,3.4657359027997265,0.6486486486486486,0.12903225806451613,0.16129032258064516,1,0.16666666666666666,0,40.0,0.5,1,1,1,0,1,0,0,0,0,0,1,0,0,0.0,0,안전,Platinum
C0678,3,4,2,14.0,2.772588722239781,3.5,0.46666666666666673,0.9333333333333335,1,0.2,0,15.298,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0146,0,안전,Platinum
,3,3,1,12.0,1.9459101490553132,0.5000000000000001,0.33333333333333337,0.16666666666666669,0,1.5,0,85.52,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0033,0,안전,Platinum
,1,4,4,14.0,3.2188758248682006,2.181818181818182,0.33333333333333337,0.33333333333333337,1,0.3333333333333333,0,26.666666666666668,0.5555555555555556,0,1,1,0,0,0,0,0,1,1,0,1,0,0.0017,0,안전,Platinum
C0690,1,3,5,13.0,2.302585092994046,0.5,0.22222222222222218,0.22222222222222218,0,1.0,0,41.81,0.6666666666666666,0,1,0,1,0,0,1,0,0,1,0,0,0,0.0108,0,안전,Platinum
C1033,1,4,4,12.0,1.0986122886681098,1.7999999999999996,1.4999999999999998,0.9999999999999998,0,1.6666666666666667,0,48.6,0.6666666666666666,0,1,0,1,0,0,0,1,0,0,1,1,0,0.2334,0,관심,Gold
,1,5,10,14.0,3.4011973816621555,0.09374999999999999,0.03448275862068965,0.0689655172413793,0,1.6666666666666667,0,80.0,0.3333333333333333,0,1,1,0,0,0,0,0,1,1,0,1,0,0.0004,0,안전,Platinum
,1,4,2,15.0,0.0,0.9090909090909091,10.0,10.0,1,1.5,0,62.83,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.4882,0,관심,Gold
C0066,1,4,9,14.0,3.091042453358316,3.7499999999999996,0.4285714285714285,0.6666666666666665,1,0.26666666666666666,0,16.0,0.5333333333333333,0,1,1,0,0,0,0,0,1,0,1,1,1,0.6264,1,주의,Silver
,1,4,2,11.0,2.5649493574615367,5.0,0.8333333333333334,0.9166666666666666,0,0.25,0,12.1275,0.16666666666666666,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0006,0,안전,Platinum
,3,3,3,11.0,1.791759469228055,0.5714285714285714,0.4,0.2,0,2.0,0,69.655,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0277,0,안전,Platinum
,3,4,6,23.0,3.4657359027997265,5.1063829787234045,0.4838709677419355,0.4838709677419355,0,0.25,0,15.0,0.1875,1,1,0,0,1,0,0,0,0,1,0,1,0,1e-04,0,안전,Platinum
,3,4,10,11.0,1.0986122886681098,2.0,1.9999999999999996,0.4999999999999999,0,1.5,0,79.345,0.5,0,1,1,0,0,1,0,0,0,0,1,1,0,0.0672,0,안전,Platinum
C0380,3,5,7,14.0,0.0,1.8181818181818181,20.0,20.0,1,0.3333333333333333,0,51.46666666666667,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,0,1,1,0.9952,1,고위험,Risk
,3,3,2,18.0,0.0,6.363636363636363,70.0,70.0,1,0.125,0,19.76625,0.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0.9878,1,고위험,Risk
