CustomerID,Churn_Actual,Churn_Pred,Churn_Prob,RiskLevel,CustomerGrade,MonthlyOrderFreq,Dormancy_Shock,Recency_Tenure_Ratio,CashbackPerOrder,Promo_Sensitivity,Satisfaction_Per_Order,IssueIndex,Silent_Killer,Stagnant_Loyal,OrderAmountHikeFromlastYear,Tenure_log,NumberOfAddress
C0862,1,1,0.9959,고위험,Risk,0.75,0.5,0.25,60.0,0.5,1.0,1,0,0,17.0,1.6094,6
C0863,0,0,0.0023,안전,Platinum,0.1667,1.6,0.6667,62.54,0.3333,0.6667,0,1,0,19.0,2.5649,5
C0864,0,0,0.005,안전,Platinum,0.0769,0.0,0.0,67.24,0.5,1.5,0,0,0,22.0,2.6391,7
C0865,1,1,0.9838,고위험,Risk,10.0,7.2727,80.0,78.08,0.0,0.5,1,0,0,11.0,0.0,2
C0866,0,0,0.0002,안전,Platinum,0.087,0.1154,0.0435,80.0,0.3333,1.0,0,0,0,14.0,3.1781,4
C0867,0,0,0.0511,안전,Platinum,0.1111,0.1818,0.1111,96.39,0.0,2.0,1,0,0,16.0,2.3026,4
C0868,0,0,0.0141,안전,Platinum,0.5,1.0,1.0,65.9,0.5,2.0,0,0,0,13.0,1.0986,1
C0869,0,0,0.0121,안전,Platinum,0.25,0.5455,0.25,64.54,0.6667,0.3333,0,1,0,11.0,2.1972,3
C0870,0,0,0.0436,안전,Platinum,0.25,0.0,0.0,60.14,0.5,1.5,0,0,0,20.0,1.6094,2
C0871,0,0,0.0046,안전,Platinum,0.3571,3.0,0.7143,40.0,0.8333,0.5,0,0,0,14.0,2.7081,3
C0872,0,0,0.0009,안전,Platinum,0.25,0.6667,0.5,91.73,0.0,1.5,0,0,0,19.0,1.6094,2
C0873,1,1,0.601,주의,Silver,3.2,6.9545,1.8,14.12,0.1176,0.1765,0,0,0,14.0,1.7918,3
C0874,0,0,0.0063,안전,Platinum,0.1818,0.2143,0.0909,62.78,0.6667,1.0,0,0,0,20.0,2.4849,6
C0875,0,0,0.0515,안전,Platinum,0.2222,1.0,0.4444,71.55,0.3333,1.6667,1,0,0,16.0,2.3026,5
C0876,1,1,0.9599,고위험,Risk,0.4375,3.3333,0.625,30.0,0.5,0.125,0,1,0,16.0,2.8332,3
C0877,0,0,0.0975,안전,VIP,10.0,2.7273,30.0,70.81,0.5,1.5,1,0,0,12.0,0.0,2
C0878,0,0,0.0156,안전,Platinum,0.1818,0.6429,0.2727,49.42,0.3333,0.3333,1,0,0,13.0,2.4849,3
C0879,0,0,0.0046,안전,Platinum,0.25,1.3333,1.0,71.72,0.0,1.5,0,0,0,12.0,1.6094,1
C0880,0,0,0.2016,관심,Gold,2.25,4.2857,1.5,19.85,0.3,0.3,1,0,0,19.0,1.6094,2
C0881,0,0,0.0396,안전,Platinum,0.1176,0.3,0.1176,67.36,0.6667,1.0,1,0,0,18.0,2.8904,6
C0882,0,0,0.0128,안전,Platinum,0.6667,1.5,1.0,51.58,0.6667,1.0,0,0,0,18.0,1.3863,11
C0883,0,0,0.001,안전,Platinum,1.0,4.8,4.0,59.18,0.6667,0.3333,0,1,0,17.0,1.0986,3
C0884,1,1,0.6563,주의,Silver,0.2857,0.0,0.0,40.98,0.6667,0.6667,1,0,0,16.0,2.0794,3
C0885,0,0,0.0166,안전,Platinum,0.5,0.8571,0.5,42.32,0.6667,0.3333,1,0,0,18.0,1.6094,1
C0886,0,0,0.0005,안전,Platinum,1.0,4.6667,7.0,82.74,0.5,2.0,0,0,0,14.0,0.6931,2
C0887,0,0,0.0056,안전,Platinum,0.6667,1.5,1.0,49.0,0.3333,0.3333,0,1,0,17.0,1.3863,11
C0888,0,0,0.0043,안전,Platinum,0.4444,0.6667,0.1111,16.73,0.3333,0.5556,1,0,0,14.0,2.9444,3
C0889,0,0,0.0005,안전,Platinum,0.1,1.1739,0.45,80.0,0.6667,1.6667,0,0,0,13.0,3.0445,4
C0890,0,0,0.0095,안전,Platinum,0.4,3.3333,1.0,30.04,0.4,0.6,0,0,0,22.0,2.3979,6
C0891,0,0,0.0264,안전,Platinum,0.1818,0.8571,0.3636,66.43,0.3333,0.3333,0,1,0,13.0,2.4849,4
C0892,0,0,0.0026,안전,Platinum,0.1176,0.45,0.1765,49.19,0.3333,0.6667,0,1,0,21.0,2.8904,9
C0893,0,0,0.3961,관심,Gold,10.0,0.0,0.0,80.66,0.5,1.5,0,0,0,17.0,0.0,3
C0894,0,0,0.0,안전,Platinum,0.087,0.2308,0.087,80.0,0.3333,1.6667,0,0,0,22.0,3.1781,3
C0895,0,0,0.0255,안전,Platinum,0.5,4.5,4.5,89.94,0.0,2.5,0,0,0,13.0,1.0986,2
C0896,0,0,0.0006,안전,Platinum,0.25,1.0909,0.5,52.6,0.3333,0.6667,0,1,0,17.0,2.1972,4
C0897,0,0,0.0002,안전,Platinum,0.0333,0.125,0.0667,83.78,0.0,1.5,0,0,1,11.0,3.434,3
C0898,0,0,0.0002,안전,Platinum,0.0909,0.84,0.3182,77.07,0.3333,1.3333,0,0,0,17.0,3.1355,7
C0899,0,0,0.0499,안전,Platinum,0.9286,4.5,0.6429,17.14,0.1429,0.2857,0,0,0,14.0,2.7081,3
C0900,0,0,0.0018,안전,Platinum,0.1538,1.5,0.6154,67.93,0.3333,1.0,0,0,0,19.0,2.6391,2
C0901,0,0,0.0002,안전,Platinum,0.4,3.375,1.8,77.16,0.3333,1.3333,0,0,0,26.0,1.7918,3
C0902,0,0,0.0309,안전,Platinum,0.0588,0.3158,0.1765,65.81,0.0,1.5,0,0,0,14.0,2.8904,4
C0903,0,0,0.0006,안전,Platinum,0.0556,0.2,0.1111,96.9,0.5,0.5,1,0,0,18.0,2.9444,5
C0904,1,1,0.9767,고위험,Risk,4.0,5.8333,7.0,45.65,0.8,0.4,1,0,0,12.0,0.6931,3
C0905,0,0,0.0202,안전,Platinum,0.0625,0.2222,0.125,62.19,0.0,1.5,0,0,0,13.0,2.8332,5
C0906,1,1,0.9875,고위험,Risk,20.0,1.8182,20.0,49.29,0.6667,0.3333,1,0,0,14.0,0.0,10
C0907,0,0,0.0951,안전,Platinum,0.0625,0.7778,0.4375,120.0,0.5,0.5,0,1,0,14.0,2.8332,4
C0908,0,0,0.0029,안전,Platinum,0.0952,1.0,0.381,59.89,0.3333,1.3333,0,0,0,19.0,3.091,10
C0909,0,0,0.0282,안전,Platinum,0.25,0.0,0.0,82.05,0.0,2.5,0,0,0,12.0,1.6094,4
C0910,1,1,0.9743,고위험,Risk,60.0,6.3636,70.0,23.11,0.4286,0.4286,1,0,0,15.0,0.0,2
C0911,1,1,0.6795,주의,Silver,2.0,2.25,3.0,48.93,0.6667,0.3333,0,1,0,12.0,0.6931,8
C0912,0,0,0.0036,안전,Platinum,0.1538,0.375,0.1538,46.9,0.3333,0.3333,1,0,0,18.0,2.6391,4
C0913,0,0,0.1133,안전,Platinum,0.5,1.2857,0.75,57.6,0.6667,1.6667,0,0,0,15.0,1.6094,9
C0914,0,0,0.0004,안전,Platinum,0.0968,0.3429,0.0968,36.92,0.25,0.75,0,0,1,18.0,3.4657,10
C0915,0,0,1e-04,안전,Platinum,0.75,3.7333,1.0,19.15,0.8571,0.4286,0,0,0,17.0,2.1972,2
C0916,0,0,0.0611,안전,Platinum,1.0,5.0,2.25,48.0,0.2,1.0,1,0,0,24.0,1.6094,3
C0917,0,0,0.039,안전,Platinum,0.875,3.3871,0.4375,15.08,0.8667,0.0667,1,0,0,15.0,2.8332,4
C0918,1,1,0.9942,고위험,Risk,8.0,7.2,8.0,22.28,0.3333,0.2222,1,0,0,13.0,0.6931,2
C0919,1,1,0.997,고위험,Risk,1.0,0.0,0.0,57.98,0.25,1.0,1,0,0,16.0,1.3863,5
C0920,0,0,0.0024,안전,Platinum,0.0526,0.7619,0.4211,78.86,0.5,0.5,1,0,0,21.0,2.9957,5
C0921,0,0,0.0015,안전,Platinum,0.7778,8.1818,1.0,11.36,0.4667,0.0667,0,1,0,26.0,2.9444,3
C0922,0,0,0.0899,안전,Platinum,2.0,2.25,3.0,50.27,0.3333,0.3333,0,1,0,14.0,0.6931,4
C0923,0,0,0.0124,안전,Platinum,0.1429,1.4118,0.5714,54.92,0.6667,1.0,0,0,0,12.0,2.7081,5
C0924,0,0,0.4406,관심,Gold,0.25,0.0,0.0,55.64,0.5,0.5,1,0,0,11.0,1.6094,2
C0925,1,1,0.9569,고위험,Risk,0.4211,1.2857,0.2105,19.62,0.1111,0.2222,0,1,0,17.0,2.9957,6
C0926,0,0,0.0002,안전,Platinum,0.0455,0.5833,0.3182,87.02,0.0,2.0,0,0,0,11.0,3.1355,5
C0927,1,1,0.809,위험,Risk,10.0,0.0,0.0,67.42,0.5,1.5,0,0,0,11.0,0.0,3
C0928,0,0,0.0043,안전,Platinum,0.5833,3.4615,0.375,16.0,0.3333,0.2,1,0,0,14.0,3.2189,7
C0929,1,1,0.9862,고위험,Risk,8.0,4.5,5.0,20.36,0.5556,0.1111,1,0,0,13.0,0.6931,3
C0930,0,0,0.0448,안전,Platinum,2.0,6.8421,1.6667,13.64,0.9231,0.3077,1,0,0,12.0,1.9459,3
C0931,0,0,0.0009,안전,Platinum,0.5385,0.381,0.0769,19.34,0.25,0.625,0,0,0,12.0,2.6391,1
C0932,0,0,0.122,안전,Platinum,0.6,5.1212,0.65,18.28,0.5385,0.2308,1,0,0,12.0,3.0445,10
C0933,0,0,0.0008,안전,Platinum,0.0909,0.4615,0.2727,77.03,0.0,0.5,1,0,0,20.0,2.4849,3
C0934,1,1,0.9962,고위험,Risk,10.0,0.0,0.0,62.04,0.0,2.0,1,0,0,17.0,0.0,2
C0935,1,1,0.9476,위험,Risk,0.5,0.0,0.0,76.19,0.5,1.5,1,0,0,18.0,1.0986,5
C0936,1,1,0.9983,고위험,Risk,2.0,0.75,1.0,49.8,0.6667,0.3333,1,0,0,25.0,0.6931,3
C0937,0,0,0.0126,안전,Platinum,0.25,2.4545,1.125,56.63,0.3333,1.3333,0,0,0,12.0,2.1972,6
C0938,0,0,0.291,관심,Gold,3.0,2.4,3.0,37.6,0.5,0.75,0,0,0,14.0,0.6931,3
C0939,0,0,0.0013,안전,Platinum,0.125,1.6,1.0,75.49,0.0,1.5,0,0,0,19.0,2.1972,2
C0940,0,0,0.0077,안전,Platinum,0.9286,2.5,0.3571,14.6,0.0,0.2143,1,0,0,13.0,2.7081,1
C0941,0,0,0.0175,안전,Platinum,0.15,0.3333,0.1,60.0,0.75,1.25,0,0,0,14.0,3.0445,5
C0942,0,0,0.0293,안전,Platinum,0.1333,0.5,0.2,61.77,0.6667,1.3333,1,0,0,16.0,2.7726,8
C0943,0,0,0.1085,안전,Platinum,0.25,0.0,0.0,59.76,0.5,0.5,0,1,0,12.0,1.6094,2
C0944,1,1,0.973,고위험,Risk,2.0,0.75,1.0,47.0,0.6667,1.6667,1,0,0,22.0,0.6931,3
C0945,0,0,0.002,안전,Platinum,0.1,0.6667,0.4,81.74,0.5,0.5,0,1,0,16.0,2.3979,8
C0946,0,0,0.0236,안전,Platinum,0.5,1.2857,0.75,61.97,0.6667,0.3333,0,1,0,21.0,1.6094,4
C0947,0,0,0.0089,안전,Platinum,0.0909,0.7692,0.4545,62.34,0.0,2.0,0,0,0,14.0,2.4849,5
C0948,0,0,0.0142,안전,Platinum,0.2857,0.9,0.4286,50.0,0.3333,0.6667,0,1,0,15.0,2.0794,2
C0949,0,0,0.0011,안전,VIP,20.0,1.8182,20.0,41.08,0.0,0.6667,0,1,0,24.0,0.0,2
C0950,0,0,0.0009,안전,Platinum,0.0909,0.84,0.3182,79.88,0.3333,1.0,1,0,0,12.0,3.1355,8
C0951,0,0,0.0012,안전,Platinum,1.0,0.6,0.5,33.33,0.6667,1.6667,0,0,0,22.0,1.0986,2
C0952,0,0,0.1753,안전,Platinum,10.0,3.6364,40.0,74.54,0.5,1.5,1,0,0,22.0,0.0,1
C0953,0,0,0.0105,안전,Platinum,0.5,1.2857,0.75,62.06,0.6667,1.0,0,0,0,14.0,1.6094,3
C0954,0,0,0.0078,안전,Platinum,0.5,2.5,2.5,61.7,0.5,0.5,0,1,0,19.0,1.0986,2
C0955,0,0,1e-04,안전,Platinum,0.4286,0.6341,0.0714,18.46,0.0769,0.2308,1,0,0,14.0,3.3673,3
C0956,0,0,0.0248,안전,Platinum,0.3333,0.8,0.6667,64.92,0.0,2.0,0,0,0,14.0,1.3863,1
C0957,1,1,0.9215,위험,Risk,0.3889,0.9231,0.1667,18.95,0.0,0.25,0,1,0,16.0,2.9444,5
C0958,0,0,0.0079,안전,Platinum,0.25,2.3333,1.75,60.67,0.5,2.0,1,0,0,16.0,1.6094,2
C0959,0,0,0.009,안전,Platinum,0.1429,0.6667,0.4286,60.32,0.0,1.5,0,0,0,21.0,2.0794,1
C0960,0,0,0.0014,안전,Platinum,0.2222,1.0,0.4444,49.75,0.6667,1.3333,0,0,0,14.0,2.3026,2
C0961,1,1,0.7331,주의,Silver,0.25,1.6667,1.25,79.96,0.0,0.5,1,0,0,11.0,1.6094,9
C0962,0,0,0.0166,안전,Platinum,0.1111,0.0,0.0,84.81,0.5,2.0,1,0,0,22.0,2.3026,5
C0963,1,1,0.9959,고위험,Risk,10.0,0.0,0.0,62.81,0.0,2.5,0,0,0,11.0,0.0,8
C0964,0,0,0.0134,안전,Platinum,0.5,1.2857,0.75,62.06,0.3333,1.0,0,0,0,14.0,1.6094,3
C0965,1,1,0.997,고위험,Risk,1.0,0.0,0.0,57.98,0.25,1.0,1,0,0,16.0,1.3863,5
C0966,0,0,0.0169,안전,Platinum,0.25,1.0,0.75,74.1,0.5,0.5,1,0,0,12.0,1.6094,1
C0967,1,1,0.9925,고위험,Risk,4.0,9.1667,11.0,39.67,0.2,1.0,0,0,0,14.0,0.6931,3
C0968,0,0,0.0005,안전,Platinum,0.0645,0.2647,0.0968,60.53,0.6667,1.0,1,0,1,14.0,3.4657,4
C0969,0,0,0.0247,안전,Platinum,0.4444,2.6667,0.4444,16.12,0.2222,0.1111,0,1,0,14.0,2.9444,3
C0970,0,0,0.0075,안전,Platinum,0.0667,0.0,0.0,71.36,0.5,0.5,0,1,0,19.0,2.7726,5
C0971,0,0,0.0099,안전,Platinum,2.0,1.5,2.0,58.17,0.6667,0.3333,0,1,0,15.0,0.6931,2
C0972,0,0,0.0025,안전,Platinum,0.5833,3.8462,0.4167,16.0,0.2,0.0667,1,0,0,14.0,3.2189,3
C0973,0,0,0.0002,안전,Platinum,0.2308,2.5455,0.4615,25.04,0.0,0.5714,0,0,0,12.0,3.2958,3
C0974,0,0,0.0002,안전,Platinum,0.037,0.5517,0.2963,103.7,0.0,1.5,0,0,0,11.0,3.3322,9
C0975,0,0,0.0144,안전,Platinum,0.3636,3.75,1.0909,31.96,0.8,1.0,1,0,0,12.0,2.4849,7
C0976,1,1,0.7837,주의,Silver,0.1111,1.2727,0.7778,86.57,0.5,2.0,0,0,0,21.0,2.3026,6
C0977,0,0,0.002,안전,Platinum,0.1,0.913,0.35,76.23,0.3333,0.3333,1,0,0,13.0,3.0445,6
C0978,0,0,0.0117,안전,Platinum,0.3333,2.6471,0.75,30.18,0.6,0.8,0,0,0,14.0,2.5649,7
C0979,0,0,0.0002,안전,Platinum,0.1667,0.5455,0.1667,43.83,0.75,1.25,0,0,0,16.0,2.9444,4
C0980,0,0,0.1116,안전,Platinum,0.2857,0.3,0.1429,62.96,0.3333,1.0,1,0,0,18.0,2.0794,4
C0981,0,0,0.0027,안전,Platinum,0.3636,2.3226,0.3636,21.04,0.8889,0.3333,0,0,0,15.0,3.1355,10
C0982,0,0,0.0166,안전,Platinum,1.0,2.4,2.0,48.48,0.3333,0.3333,0,1,0,12.0,1.0986,3
C0983,0,0,0.0003,안전,Platinum,0.6667,5.6875,1.4444,20.91,0.7143,0.7143,0,0,0,16.0,2.3026,3
C0984,0,1,0.8049,위험,Risk,2.0,0.75,1.0,48.44,0.3333,1.3333,0,0,0,14.0,0.6931,3
C0985,0,0,0.3215,관심,Gold,10.0,0.0,0.0,62.76,0.0,2.5,0,0,0,25.0,0.0,2
C0986,0,0,0.0237,안전,Platinum,0.25,0.0,0.0,46.8,0.2,0.4,0,1,0,13.0,2.8332,6
C0987,0,0,1e-04,안전,Platinum,0.08,0.3214,0.12,80.0,1.0,1.0,0,0,0,12.0,3.2581,4
C0988,0,0,0.0393,안전,VIP,10.0,3.6364,40.0,81.74,0.0,2.0,1,0,0,13.0,0.0,1
C0989,0,0,0.0002,안전,Platinum,0.0667,0.0909,0.0333,48.55,0.3333,1.6667,0,0,1,23.0,3.434,4
C0990,0,0,0.2176,관심,Gold,2.0,6.0,8.0,53.59,0.3333,1.6667,0,0,0,13.0,0.6931,2
C0991,0,0,1e-04,안전,Platinum,0.0435,0.24,0.1304,120.0,0.5,1.0,0,1,0,22.0,3.1781,10
C0992,1,1,0.6846,주의,Silver,0.6667,2.0,1.3333,54.68,0.3333,1.6667,0,0,0,14.0,1.3863,2
C0993,0,0,0.0008,안전,Platinum,0.1111,0.1818,0.1111,73.39,0.5,0.5,0,1,0,18.0,2.3026,3
C0994,0,0,0.0385,안전,Platinum,0.1111,0.3636,0.2222,90.04,0.5,2.5,0,0,0,12.0,2.3026,5
C0995,0,0,0.0111,안전,Platinum,1.25,1.1429,0.1667,15.0,0.1875,0.25,1,0,0,13.0,2.5649,7
C0996,0,0,0.0002,안전,Platinum,0.0769,1.7586,0.6538,80.0,0.6667,1.6667,0,0,0,15.0,3.2958,3
C0997,0,0,0.0015,안전,Platinum,0.125,0.7895,0.3125,56.74,0.3333,0.6667,0,1,0,12.0,2.8332,2
C0998,0,0,0.0193,안전,Platinum,0.1538,1.3125,0.5385,80.0,0.3333,1.0,1,0,0,14.0,2.6391,3
C0999,1,1,0.8724,위험,Risk,0.2857,1.931,0.6667,30.54,0.25,1.0,1,0,0,13.0,2.4423,8
C1000,0,0,0.0093,안전,Platinum,0.9333,4.5,0.6,16.0,0.2,0.0667,0,1,0,13.0,2.7726,2
C1001,0,0,0.0068,안전,Platinum,0.8462,0.48,0.0769,16.93,0.3333,0.1667,0,1,0,20.0,2.6391,5
C1002,0,0,0.3062,관심,Gold,0.2857,0.9,0.4286,51.0,0.3333,1.6667,1,0,0,12.0,2.0794,5
C1003,1,1,0.993,고위험,Risk,2.0,5.25,7.0,74.83,0.6667,1.6667,1,0,0,16.0,0.6931,11
C1004,0,0,0.0354,안전,Platinum,0.1667,0.25,0.1667,63.11,0.0,2.0,0,0,0,21.0,1.9459,7
C1005,0,0,0.1045,안전,Platinum,0.0833,0.0,0.0,61.3,0.5,1.5,0,0,0,17.0,2.5649,5
C1006,0,0,0.0255,안전,Platinum,0.1111,0.7143,0.2778,54.03,0.3333,1.0,0,0,0,15.0,2.9444,4
C1007,0,0,0.0,안전,Platinum,0.08,0.1071,0.04,80.0,0.3333,1.3333,0,0,0,19.0,3.2581,5
C1008,0,0,0.0002,안전,Platinum,0.2143,0.4,0.0714,34.29,0.4286,0.7143,0,0,0,15.0,3.3673,8
C1009,0,0,0.0526,안전,Platinum,0.6667,2.5,1.6667,54.28,0.3333,1.6667,0,0,0,15.0,1.3863,3
C1010,0,0,0.0003,안전,Platinum,0.2,2.5714,1.8,81.1,0.5,2.0,0,0,0,17.0,1.7918,2
C1011,0,0,0.0022,안전,Platinum,0.3333,2.6667,1.3333,58.52,0.6667,0.6667,0,1,0,17.0,1.9459,9
C1012,0,0,0.0019,안전,Platinum,0.4,2.4186,0.2667,18.36,0.0,0.2308,0,0,1,13.0,3.434,1
C1013,0,0,0.0006,안전,Platinum,0.5,3.5,3.5,109.68,0.5,1.5,0,0,0,18.0,1.0986,2
C1014,0,0,0.2109,관심,Gold,10.0,1.8182,20.0,65.17,0.0,1.5,0,0,0,12.0,0.0,2
C1015,1,1,0.9967,고위험,Risk,10.0,5.4545,60.0,80.37,0.5,1.5,1,0,0,24.0,0.0,2
C1016,0,0,0.0226,안전,Platinum,0.5,0.4286,0.25,40.32,0.3333,1.3333,0,0,0,18.0,1.6094,2
C1017,0,0,1e-04,안전,Platinum,0.0345,0.1935,0.1034,64.71,0.5,1.5,0,0,0,19.0,3.4012,3
C1018,0,0,0.0245,안전,Platinum,0.619,2.8,0.3333,15.1,0.7143,0.2143,0,0,0,24.0,3.091,4
C1019,1,1,0.8671,위험,Risk,7.0,3.5556,4.0,27.77,0.5,0.625,0,0,0,12.0,0.6931,3
C1020,0,0,0.0009,안전,Platinum,0.25,2.6667,2.0,72.12,0.5,0.5,0,1,0,23.0,1.6094,2
C1021,1,0,0.4699,관심,Gold,1.75,5.3333,2.0,15.03,0.0,0.5,1,0,0,19.0,1.6094,2
C1022,0,0,0.0121,안전,Platinum,0.2105,0.48,0.2105,40.08,0.6667,1.3333,0,0,0,18.0,2.3514,7
C1023,0,0,0.0356,안전,Platinum,0.1538,0.5625,0.2308,60.79,0.3333,1.0,0,0,0,20.0,2.6391,8
C1024,1,1,0.9148,위험,Risk,0.05,0.0,0.0,61.9,0.5,0.5,1,0,0,14.0,3.0445,10
C1025,0,0,0.0129,안전,Platinum,0.3333,2.1538,0.7778,54.66,0.25,0.5,0,1,0,12.0,2.3026,4
C1026,0,0,0.4034,관심,Gold,0.1,0.5,0.3,64.98,0.5,1.5,1,0,0,15.0,2.3979,8
C1027,0,0,0.0094,안전,Platinum,0.1667,0.6,0.25,55.66,0.3333,1.3333,0,0,0,13.0,2.5649,4
C1028,0,0,0.1794,안전,Platinum,0.5714,0.4167,0.1429,30.82,0.6,0.6,1,0,0,12.0,2.0794,3
C1029,1,1,0.9934,고위험,Risk,3.0,2.4,3.0,40.56,0.75,0.25,1,0,0,14.0,0.6931,8
C1030,0,0,0.0643,안전,Platinum,0.0714,0.25,0.1429,61.35,0.0,1.0,0,1,0,14.0,2.7081,4
C1031,0,0,0.0139,안전,Platinum,0.0714,1.25,0.7143,81.15,0.0,0.5,0,1,0,14.0,2.7081,8
C1032,0,0,0.0002,안전,Platinum,0.2143,1.4,0.25,23.41,0.2857,0.5714,1,0,0,14.0,3.3673,4
C1033,0,0,0.0005,안전,Platinum,0.125,0.0,0.0,82.7,0.5,2.0,0,0,0,19.0,2.1972,10
C1034,0,0,0.0004,안전,Platinum,0.0968,0.3429,0.0968,60.0,0.25,0.75,1,0,1,15.0,3.4657,4
C1035,0,0,0.0815,안전,Platinum,0.0909,0.0,0.0,89.3,0.0,1.5,1,0,0,14.0,2.4849,5
C1036,0,0,0.0787,안전,Platinum,0.6667,0.5,0.3333,48.7,0.3333,1.6667,0,0,0,14.0,1.3863,3
C1037,0,0,0.069,안전,Platinum,0.1429,0.6667,0.4286,60.06,0.0,2.0,0,0,0,11.0,2.0794,3
C1038,1,1,0.913,위험,Risk,0.4667,2.4348,0.4667,18.68,0.875,0.5,0,0,0,15.0,2.7726,3
C1039,0,0,0.0018,안전,Platinum,0.6667,3.0,2.0,49.47,0.3333,0.6667,0,1,0,20.0,1.3863,3
C1040,0,0,0.0015,안전,Platinum,0.0667,0.2353,0.1333,76.32,0.0,1.5,0,0,0,16.0,2.7726,3
C1041,0,0,0.0774,안전,Platinum,0.5,0.4286,0.25,49.92,0.6667,1.3333,0,0,0,19.0,1.6094,3
C1042,0,0,0.0026,안전,Platinum,0.6667,1.0,0.6667,52.64,0.6667,1.3333,0,0,0,15.0,1.3863,2
C1043,0,0,0.0026,안전,Platinum,0.75,7.1724,1.0,18.46,0.0769,0.1538,0,1,0,14.0,2.8332,3
C1044,0,0,0.0005,안전,Platinum,0.125,1.4,0.875,70.07,0.0,0.5,1,0,0,25.0,2.1972,2
C1045,1,1,0.9873,고위험,Risk,2.0,2.25,3.0,48.47,0.3333,1.6667,1,0,0,15.0,0.6931,8
C1046,0,0,0.0009,안전,Platinum,0.1667,1.2069,0.2917,44.98,0.2,0.8,0,0,0,16.0,3.2189,6
C1047,1,1,0.8314,위험,Risk,2.0,3.75,5.0,53.26,0.6667,1.3333,0,0,0,12.0,0.6931,2
C1048,1,1,0.9815,고위험,Risk,0.25,0.0,0.0,58.0,0.5,2.5,1,0,0,21.0,1.6094,2
C1049,1,1,0.9976,고위험,Risk,2.0,3.75,5.0,59.35,0.6667,0.6667,1,0,0,14.0,0.6931,10
C1050,0,0,0.0015,안전,Platinum,0.1429,0.1765,0.0714,49.69,0.6667,0.3333,0,1,0,20.0,2.7081,10
C1051,0,0,0.0027,안전,Platinum,1.25,4.2,1.75,20.19,0.1667,0.3333,0,1,0,12.0,1.6094,2
C1052,0,0,0.0053,안전,Platinum,0.5,1.7143,1.0,48.55,0.3333,1.0,0,0,0,22.0,1.6094,2
C1053,0,0,0.2998,관심,Gold,0.5,0.0,0.0,63.21,0.5,1.5,0,0,0,11.0,1.0986,2
C1054,0,0,0.015,안전,VIP,10.0,3.6364,40.0,67.22,0.5,0.5,0,1,0,11.0,0.0,2
C1055,0,0,0.0003,안전,Platinum,0.1852,1.4545,0.2963,40.0,0.8333,0.5,0,0,0,14.0,3.3322,5
C1056,1,1,0.8793,위험,Risk,0.65,3.2941,0.4,17.14,0.3571,0.2857,1,0,0,14.0,3.0445,8
C1057,0,0,0.0017,안전,Platinum,0.5,4.5,4.5,71.6,0.0,1.5,0,0,0,13.0,1.0986,2
C1058,0,0,0.0055,안전,Platinum,0.1111,0.2857,0.1111,80.0,0.6667,0.6667,1,0,0,14.0,2.9444,6
C1059,0,0,0.0606,안전,VIP,2.3333,2.9091,1.3333,24.27,0.25,0.25,0,1,0,12.0,1.3863,3
C1060,0,0,0.0004,안전,Platinum,0.037,0.0,0.0,68.9,0.5,1.5,0,0,0,11.0,3.3322,8
C1061,0,0,0.1638,안전,Platinum,0.4286,1.0909,0.4286,47.23,0.75,1.25,0,0,0,14.0,2.0794,4
C1062,0,0,0.0007,안전,Platinum,0.5517,0.3696,0.0345,14.12,0.1765,0.2353,1,0,0,16.0,3.4012,3
C1063,0,0,0.0291,안전,Platinum,0.25,0.8182,0.375,49.1,0.3333,1.0,0,0,0,19.0,2.1972,8
C1064,0,0,1e-04,안전,Platinum,0.0455,0.0,0.0,120.0,0.5,1.5,0,0,0,13.0,3.1355,3
C1065,0,0,0.0292,안전,Platinum,0.1538,0.375,0.1538,42.7,0.0,1.0,0,0,0,14.0,2.6391,3
C1066,0,0,0.0035,안전,Platinum,1.3333,4.8,1.3333,18.36,0.6667,0.3333,0,0,0,13.0,1.9459,11
C1067,0,0,0.0906,안전,Platinum,2.0,2.25,3.0,52.65,0.6667,1.3333,0,0,0,14.0,0.6931,3
C1068,0,0,0.0141,안전,Platinum,0.25,1.0909,0.5,60.71,0.3333,1.0,0,0,0,21.0,2.1972,3
C1069,0,0,0.0121,안전,Platinum,0.5,5.0,1.625,34.52,0.6,1.0,0,0,0,19.0,2.1972,5
C1070,1,1,0.9755,고위험,Risk,60.0,0.0,0.0,29.01,0.5714,0.7143,0,0,0,17.0,0.0,10
C1071,0,0,0.0082,안전,Platinum,0.2,0.9231,0.4,48.38,0.3333,1.3333,0,0,0,12.0,2.3979,4
C1072,0,0,0.0062,안전,Platinum,0.3333,0.8,0.6667,98.34,0.0,1.5,0,0,0,14.0,1.3863,10
C1073,0,0,0.0,안전,Platinum,0.069,0.2812,0.1034,80.0,0.3333,0.6667,1,0,0,14.0,3.4012,4
C1074,1,1,0.8607,위험,Risk,2.0,7.5,10.0,67.13,0.3333,0.3333,0,1,0,23.0,0.6931,3
C1075,0,0,0.0601,안전,Platinum,0.5714,2.3478,0.4286,23.22,0.6667,0.5556,0,0,0,15.0,2.7081,3
C1076,0,0,0.0455,안전,Platinum,0.5714,2.3478,0.4286,23.22,0.4444,0.5556,0,0,0,15.0,2.7081,3
